,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,Alphabet Size
640,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,2,0.5584128969348967,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
641,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,3,0.5439577280776575,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
642,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,4,0.5580665080342442,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
643,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,5,0.582043903064914,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
644,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,6,0.5694527600426227,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
645,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,7,0.5676930089248344,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
646,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,8,0.5358289000578225,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
647,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,9,0.5602119290269911,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
648,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,1,0.5580717460252345,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
649,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,2,0.5373149040387943,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
650,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,3,0.5511546700727195,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
651,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,4,0.7681896090507507,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
652,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,5,0.5355151980184019,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
653,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,6,0.5650443689664826,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
654,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,7,0.5510264730546623,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
655,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,8,0.5533364790026098,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
656,QuantNaryTreeLearner,PDFA - 8571ddf0940c4c17833cb52e697cfd33,101,101,9,0.5318235530285165,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
657,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,1,0.7661333400756121,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
658,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,2,0.5393004880752414,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
659,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,3,0.5271509499289095,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
660,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,4,0.5622284050332382,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
661,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,5,0.5509000530000776,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
662,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,6,0.5318797959480435,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
663,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,7,0.5707756470656022,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
664,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,8,0.5396701459540054,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
665,QuantNaryTreeLearner,PDFA - 6784e8c0bfde4985b24aa379074d90cc,101,101,9,0.7826328580267727,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
666,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,1,0.5169040779583156,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
667,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,2,0.5454290980705991,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
668,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,3,0.5220566251082346,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
669,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,4,0.5492709140526131,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
670,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,5,0.5483431710163131,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
671,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,6,0.5233456380665302,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
672,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,7,0.7702191011048853,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
673,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,8,0.5286188269965351,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
674,QuantNaryTreeLearner,PDFA - 4711b32faa9e4218b493601cb8d14957,101,101,9,0.556784417014569,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
675,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,1,0.5586517929332331,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
676,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,2,0.5700343580683693,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
677,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,3,0.536786764045246,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
678,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,4,0.52690838300623,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
679,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,5,0.757777052000165,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
680,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,6,0.5387802470941097,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
681,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,7,0.5388110809726641,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
682,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,8,0.5229854349745438,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
683,QuantNaryTreeLearner,PDFA - 5388c5f661204f92b2097890492d45bd,101,101,9,0.5615812529576942,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
684,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,1,0.5757296299561858,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
685,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,2,0.5687825219938532,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
686,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,3,0.5183821829268709,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
687,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,4,0.7447996810078621,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
688,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,5,0.5200642959680408,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
689,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,6,0.48916535498574376,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
690,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,7,0.5125007259193808,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
691,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,8,0.5251737100770697,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
692,QuantNaryTreeLearner,PDFA - 1acd37b07a20418ca484417d55782c26,101,101,9,0.5526033260393888,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
693,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,1,0.485562029061839,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
694,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,2,0.5524321789853275,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
695,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,3,0.5232872189953923,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
696,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,4,0.7349929610500112,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
697,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,5,0.5369287829380482,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
698,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,6,0.5242925019701943,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
699,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,7,0.5014309079851955,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
700,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,8,0.5375464969547465,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
701,QuantNaryTreeLearner,PDFA - 8cac067719a647cabc558b87e56b15c3,101,101,9,0.5500736139947549,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
702,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,1,0.5651349889812991,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
703,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,2,0.8072918250691146,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
704,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,3,0.5630902700359002,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
705,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,4,0.5512083249632269,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
706,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,5,0.5427000130293891,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
707,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,6,0.5509345709579065,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
708,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,7,0.5608550880569965,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
709,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,8,0.5356325689936057,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
710,QuantNaryTreeLearner,PDFA - d99747a8f3c440449e837f5d99890aeb,101,101,9,0.7829417509492487,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
711,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,1,0.4983878870261833,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
712,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,2,0.503773273085244,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
713,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,3,0.489680037018843,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
714,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,4,0.5144307600567117,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
715,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,5,0.505162063986063,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
716,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,6,0.5100397700443864,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
717,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,7,0.5040819559944794,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
718,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,8,0.4770883470773697,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
719,QuantNaryTreeLearner,PDFA - 484031f6c1d045b8b784493a6d0c9c25,101,101,9,0.5514383349800482,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
720,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,1,1.0220049630152062,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
721,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,2,1.0407512369565666,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
722,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,3,1.0602043310645968,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
723,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,4,1.0588965669739991,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
724,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,5,1.0497142920503393,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
725,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,6,1.2626280459808186,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
726,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,7,1.0180557150160894,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
727,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,8,1.034065158921294,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
728,QuantNaryTreeLearner,PDFA - 66493be498be43a89d157fd26836e5af,101,101,9,1.0240041420329362,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
729,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,1,1.051318534067832,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
730,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,2,1.2730618709465489,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
731,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,3,0.9976145420223475,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
732,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,4,1.03617320896592,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
733,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,5,1.0191267459886149,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
734,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,6,1.023007003008388,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
735,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,7,1.0373948389897123,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
736,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,8,1.0388945110607892,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
737,QuantNaryTreeLearner,PDFA - ca402a3800e04cfc919d58bf38e07722,101,101,9,1.0109302889322862,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
738,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,1,1.0105087800184265,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
739,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,2,1.0359674339415506,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
740,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,3,1.0254747389117256,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
741,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,4,1.2168840039521456,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
742,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,5,1.0160561909433454,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
743,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,6,1.0545778989326209,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
744,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,7,1.020007606013678,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
745,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,8,1.045447682030499,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
746,QuantNaryTreeLearner,PDFA - f3174aabbf2d4186b3c09c4a8adbe089,101,101,9,1.0133284020703286,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
747,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,1,1.0137440559919924,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
748,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,2,1.017341784085147,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
749,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,3,1.0247821409720927,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
750,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,4,1.0372323360061273,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
751,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,5,0.9993343289243057,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
752,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,6,1.0368557770270854,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
753,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,7,1.2542500339914113,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
754,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,8,1.020065683987923,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
755,QuantNaryTreeLearner,PDFA - d23fe041c5f6416bab42b0a50e5f2e65,101,101,9,1.0285354770021513,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
756,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,1,1.0301936769392341,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
757,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,2,1.0680489420192316,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
758,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,3,1.2842176969861612,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
759,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,4,1.0682390159927309,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
760,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,5,1.0413442469434813,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
761,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,6,1.022545514977537,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
762,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,7,1.03503805201035,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
763,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,8,1.0812728049932048,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
764,QuantNaryTreeLearner,PDFA - 8e6fc791e30f4b46818139d96d7e71ce,101,101,9,1.2475073339883238,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
765,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,1,1.0209235870279372,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
766,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,2,1.0615669849794358,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
767,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,3,1.165694344905205,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
768,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,4,1.050706181093119,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
769,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,5,1.2501184369903058,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
770,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,6,1.060250303009525,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
771,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,7,1.1015578319784254,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
772,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,8,1.0440529220504686,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
773,QuantNaryTreeLearner,PDFA - 21f798b79cf7431fa58dbe8f8c810524,101,101,9,1.0816155669745058,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
774,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,1,1.0997880140785128,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
775,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,2,1.0460528900148347,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
776,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,3,1.0756928499322385,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
777,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,4,1.0606420580297709,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
778,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,5,1.104025296983309,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
779,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,6,1.2697418850148097,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
780,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,7,1.0852209810400382,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
781,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,8,1.0516090779565275,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
782,QuantNaryTreeLearner,PDFA - 9a5c3cd067804f9dba6a8fe47ca6e0a2,101,101,9,1.0624806189443916,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
783,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,1,1.253805659012869,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
784,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,2,1.0085479579865932,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
785,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,3,1.04065779899247,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
786,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,4,0.9994978700997308,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
787,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,5,1.0520893479697406,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
788,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,6,1.0372159159742296,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
789,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,7,0.9960367629537359,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
790,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,8,1.230864536948502,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
791,QuantNaryTreeLearner,PDFA - 1be9639aae87434abff6b915462f82a7,101,101,9,1.0213513880735263,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
792,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,1,1.0530653580790386,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
793,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,2,1.0102725380565971,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
